,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
131,21869,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Minimum: Identify the contribution of the humanities in culture.,1.0
132,23716,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
133,26172,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
134,27465,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
135,27526,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
136,27561,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
137,27695,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
138,27864,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
139,27959,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Minimum: Identify the contribution of the humanities in culture.,1.0
140,34186,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
141,34439,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
142,34684,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
143,34911,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,,
144,35047,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
145,35174,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Minimum: Identify the contribution of the humanities in culture.,1.0
146,38601,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
147,38945,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
148,39003,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: Engage in the practice and application of the humanities during their college career.,3.0
149,39040,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
150,40616,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
151,40709,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
152,41101,GE_H4_U1516 Humanities 4,,SP2022_ENGL2410W_1U,DUE SATURDAY- Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
153,45741,GE_H4_U1516 Humanities 4,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: Demonstrate knowledge of humanities and the skills therein.,2.0
154,2402,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
155,18405,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,,
156,21459,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
157,23716,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
158,27465,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
159,27561,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
160,27864,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
161,27959,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Minimum:,1.0
162,34684,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
163,34911,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,,
164,35174,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Minimum:,1.0
165,38945,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
166,39003,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Exemplary: ,3.0
167,39040,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
168,40616,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
169,40709,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
170,45741,GE_H5_U1516 Humanities 5,,SP2022_HIST3480_1U,Assignment - Final Paper,Target: ,2.0
171,18141,GE_S1_U1516 Sciences 1,,SP2022_BIOL1060_1U,Assignment 3:  Sketch of Homeostasis,,
172,34204,GE_S1_U1516 Sciences 1,,SP2022_BIOL1060_1U,Assignment 3:  Sketch of Homeostasis,,
173,34451,GE_S1_U1516 Sciences 1,,SP2022_BIOL1060_1U,Assignment 3:  Sketch of Homeostasis,,
174,34934,GE_S1_U1516 Sciences 1,,SP2022_BIOL1060_1U,Assignment 3:  Sketch of Homeostasis,,
175,6576,GE_S3_U1516 Sciences 3,,SP2022_KINE1005_1U,Personal Fitness Plan - Due Week 6,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
176,12676,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
177,14622,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_03,Individualized Fitness Plan,,
178,18141,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
179,20629,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_03,Individualized Fitness Plan,,
180,20635,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
181,20839,GE_S3_U1516 Sciences 3,,SP2022_KINE1005_1U,Personal Fitness Plan - Due Week 6,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
182,20940,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_03,Individualized Fitness Plan,,
183,21305,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Outcome not met.,0.0
184,21306,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
185,21320,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
186,21466,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
187,21536,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
188,21608,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
189,21701,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_03,Individualized Fitness Plan,,
190,21725,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
191,22159,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
192,23264,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_05,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
193,24588,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_05,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
194,25833,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_06,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
195,26187,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
196,26216,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
197,27405,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
198,27600,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_03,Individualized Fitness Plan,,
199,27628,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,,
200,27694,GE_S3_U1516 Sciences 3,,SP2022_KINE1005_1U,Personal Fitness Plan - Due Week 6,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
201,27758,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
202,27919,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
203,28083,GE_S3_U1516 Sciences 3,,SP2022_KINE1005_1U,Personal Fitness Plan - Due Week 6,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
204,29501,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
205,29507,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_05,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
206,29611,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,Minimum: Describe a healthy lifestyle.,1.0
207,30032,GE_S3_U1516 Sciences 3,,SP2022_BIOL1060_1U,Assignment 8: Final Behaviors and organ health,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
208,31205,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_06,Individualized Fitness Plan,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
209,31546,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,"Exemplary: Engage substantially in body stewardship practices (e.g., psychological, physical, emotional).",3.0
210,31894,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
211,32492,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_02,Individualized Fitness Plan,Minimum: Describe a healthy lifestyle.,1.0
212,33066,GE_S3_U1516 Sciences 3,,SP2022_KINE1000L_06,Individualized Fitness Plan,Target: Assess their own health status and develop a plan for good stewardship of their own body.,2.0
